Index,X (m),Y (m),Z (m),Distance (m),Power (dBm),Phase (deg)
1998,9.24819,-3.11356,2.5,16.2247,-77.2807,-68.2727
1999,-27.2518,-2.61356,2.5,29.7523,-250.0,0.0
2000,-26.7518,-2.61356,2.5,29.3002,-250.0,0.0
2001,-26.2518,-2.61356,2.5,28.8497,-116.84,120.349
2002,-25.7518,-2.61356,2.5,28.4009,-115.004,-129.059
2003,-25.2518,-2.61356,2.5,27.9538,-250.0,0.0
2004,-24.7518,-2.61356,2.5,27.5085,-113.119,34.5163
2005,-24.2518,-2.61356,2.5,27.0651,-109.004,59.8214
2006,-23.7518,-2.61356,2.5,26.6237,-250.0,0.0
2007,-23.2518,-2.61356,2.5,26.1845,-113.014,131.652
2008,-22.7518,-2.61356,2.5,25.7475,-118.953,-108.783
2009,-22.2518,-2.61356,2.5,25.3127,-250.0,0.0
2010,-21.7518,-2.61356,2.5,24.8805,-106.243,25.358
2011,-21.2518,-2.61356,2.5,24.4508,-117.281,-27.7473
2012,-20.7518,-2.61356,2.5,24.0239,-114.69,-141.58
2013,-20.2518,-2.61356,2.5,23.5998,-116.932,-8.21837
2014,-19.7518,-2.61356,2.5,23.1788,-250.0,0.0
2015,-19.2518,-2.61356,2.5,22.7609,-122.783,17.4606
2016,-18.7518,-2.61356,2.5,22.3464,-126.591,-90.8214
2017,-18.2518,-2.61356,2.5,21.9355,-250.0,0.0
2018,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0
2019,-17.2518,-2.61356,2.5,21.1252,-143.556,177.099
2020,-16.7518,-2.61356,2.5,20.7263,-250.0,0.0
2021,-16.2518,-2.61356,2.5,20.3318,-250.0,0.0
2022,-15.7518,-2.61356,2.5,19.9421,-178.375,71.957
2023,-15.2518,-2.61356,2.5,19.5573,-250.0,0.0
2024,-14.7518,-2.61356,2.5,19.1779,-80.1771,112.029
2025,-14.2518,-2.61356,2.5,18.8042,-90.3174,36.2421
2026,-13.7518,-2.61356,2.5,18.4364,-78.3923,-157.828
2027,-13.2518,-2.61356,2.5,18.075,-81.9267,-154.9
2028,-12.7518,-2.61356,2.5,17.7203,-80.7024,36.428
2029,-12.2518,-2.61356,2.5,17.3727,-80.0492,-57.803
2030,-11.7518,-2.61356,2.5,17.0328,-83.9386,39.6665
2031,-11.2518,-2.61356,2.5,16.7009,-81.5637,157.477
2032,-10.7518,-2.61356,2.5,16.3775,-81.1448,149.853
2033,-10.2518,-2.61356,2.5,16.0632,-74.189,-135.333
2034,-9.75181,-2.61356,2.5,15.7585,-75.5941,4.89384
2035,-9.25181,-2.61356,2.5,15.464,-75.5185,-116.451
2036,-8.75181,-2.61356,2.5,15.1802,-77.1187,150.727
2037,-8.25181,-2.61356,2.5,14.9078,-82.4969,107.206
2038,-7.75181,-2.61356,2.5,14.6474,-77.3572,-6.43101
2039,-7.25181,-2.61356,2.5,14.3997,-79.8302,-31.6277
2040,-6.75181,-2.61356,2.5,14.1653,-76.4544,-115.288
2041,-6.25181,-2.61356,2.5,13.9448,-79.0393,61.96
2042,-5.75181,-2.61356,2.5,13.7391,-76.7892,-139.253
2043,-5.25181,-2.61356,2.5,13.5487,-72.8763,-13.6671
2044,-4.75181,-2.61356,2.5,13.3742,-77.6555,41.1874
2045,-4.25181,-2.61356,2.5,13.2164,-76.5683,-158.377
2046,-3.75181,-2.61356,2.5,13.0759,-82.8113,-72.9941
2047,-3.25181,-2.61356,2.5,12.9531,-78.0905,-119.216
2048,-2.75181,-2.61356,2.5,12.8486,-76.7062,36.8103
2049,-2.25181,-2.61356,2.5,12.7628,-76.6086,-42.3228
2050,-1.75181,-2.61356,2.5,12.6962,-75.1446,104.967
2051,-1.25181,-2.61356,2.5,12.649,-80.1902,5.78762
2052,-0.751808,-2.61356,2.5,12.6214,-76.1142,90.9587
2053,-0.251808,-2.61356,2.5,12.6137,-79.2649,-50.8785
2054,0.248192,-2.61356,2.5,12.6257,-77.5621,-19.753
2055,0.748192,-2.61356,2.5,12.6575,-77.3072,131.062
2056,1.24819,-2.61356,2.5,12.7089,-78.0591,77.3228
2057,1.74819,-2.61356,2.5,12.7797,-78.3816,-151.868
2058,2.24819,-2.61356,2.5,12.8695,-77.4936,146.984
2059,2.74819,-2.61356,2.5,12.978,-81.3528,-93.7111
2060,3.24819,-2.61356,2.5,13.1046,-77.0577,-138.172
2061,3.74819,-2.61356,2.5,13.249,-78.4655,6.67045
2062,4.24819,-2.61356,2.5,13.4104,-79.0137,13.2327
2063,4.74819,-2.61356,2.5,13.5884,-80.7456,-98.9872
2064,5.24819,-2.61356,2.5,13.7821,-86.7625,102.217
2065,5.74819,-2.61356,2.5,13.9911,-81.8467,-179.838
2066,6.24819,-2.61356,2.5,14.2146,-77.0841,-116.011
2067,6.74819,-2.61356,2.5,14.4519,-82.8025,-141.637
2068,7.24819,-2.61356,2.5,14.7025,-77.7102,-158.603
2069,7.74819,-2.61356,2.5,14.9655,-80.4575,-153.744
2070,8.24819,-2.61356,2.5,15.2404,-76.6901,-141.271
2071,8.74819,-2.61356,2.5,15.5266,-75.1845,-125.886
2072,9.24819,-2.61356,2.5,15.8233,-77.6177,-50.1229
2073,-27.2518,-2.11356,2.5,29.5438,-250.0,0.0
2074,-26.7518,-2.11356,2.5,29.0884,-119.393,-116.394
2075,-26.2518,-2.11356,2.5,28.6346,-250.0,0.0
2076,-25.7518,-2.11356,2.5,28.1823,-113.316,-138.572
2077,-25.2518,-2.11356,2.5,27.7317,-250.0,0.0
2078,-24.7518,-2.11356,2.5,27.2828,-250.0,0.0
2079,-24.2518,-2.11356,2.5,26.8357,-113.048,-30.6905
2080,-23.7518,-2.11356,2.5,26.3905,-250.0,0.0
2081,-23.2518,-2.11356,2.5,25.9473,-250.0,0.0
2082,-22.7518,-2.11356,2.5,25.5062,-115.456,-104.903
2083,-22.2518,-2.11356,2.5,25.0673,-116.952,-171.412
2084,-21.7518,-2.11356,2.5,24.6308,-110.786,93.5413
2085,-21.2518,-2.11356,2.5,24.1967,-121.388,-8.70305
2086,-20.7518,-2.11356,2.5,23.7652,-108.395,-170.048
2087,-20.2518,-2.11356,2.5,23.3364,-250.0,0.0
2088,-19.7518,-2.11356,2.5,22.9105,-250.0,0.0
2089,-19.2518,-2.11356,2.5,22.4877,-123.635,-5.85498
2090,-18.7518,-2.11356,2.5,22.068,-250.0,0.0
2091,-18.2518,-2.11356,2.5,21.6518,-250.0,0.0
2092,-17.7518,-2.11356,2.5,21.2393,-138.086,93.4232
2093,-17.2518,-2.11356,2.5,20.8305,-250.0,0.0
2094,-16.7518,-2.11356,2.5,20.4258,-250.0,0.0
2095,-16.2518,-2.11356,2.5,20.0254,-165.719,-175.574
2096,-15.7518,-2.11356,2.5,19.6296,-250.0,0.0
2097,-15.2518,-2.11356,2.5,19.2387,-250.0,0.0
2098,-14.7518,-2.11356,2.5,18.8528,-78.1929,74.2555
2099,-14.2518,-2.11356,2.5,18.4725,-79.8367,-108.869
2100,-13.7518,-2.11356,2.5,18.098,-78.9898,-111.716
2101,-13.2518,-2.11356,2.5,17.7297,-77.5242,85.0551
2102,-12.7518,-2.11356,2.5,17.3679,-99.0882,-104.339
2103,-12.2518,-2.11356,2.5,17.0132,-95.6934,-54.5839
2104,-11.7518,-2.11356,2.5,16.6659,-89.7487,63.7525
2105,-11.2518,-2.11356,2.5,16.3266,-76.5678,-163.724
2106,-10.7518,-2.11356,2.5,15.9956,-75.8044,0.0185409
2107,-10.2518,-2.11356,2.5,15.6737,-75.0316,-66.4284
2108,-9.75181,-2.11356,2.5,15.3613,-76.6668,-67.8737
2109,-9.25181,-2.11356,2.5,15.0589,-74.9808,6.34074
2110,-8.75181,-2.11356,2.5,14.7674,-74.4097,143.126
2111,-8.25181,-2.11356,2.5,14.4872,-79.98,-48.6781
2112,-7.75181,-2.11356,2.5,14.2191,-75.785,119.167
2113,-7.25181,-2.11356,2.5,13.9638,-83.2841,-45.6061
2114,-6.75181,-2.11356,2.5,13.7219,-73.7133,25.5881
2115,-6.25181,-2.11356,2.5,13.4943,-75.1569,114.011
2116,-5.75181,-2.11356,2.5,13.2815,-77.9303,131.355
2117,-5.25181,-2.11356,2.5,13.0844,-76.0151,68.9426
2118,-4.75181,-2.11356,2.5,12.9037,-77.762,-132.4
2119,-4.25181,-2.11356,2.5,12.7401,-74.8912,-76.7664
2120,-3.75181,-2.11356,2.5,12.5942,-75.8736,177.86
2121,-3.25181,-2.11356,2.5,12.4667,-77.9833,-124.054
2122,-2.75181,-2.11356,2.5,12.3581,-77.4863,140.241
2123,-2.25181,-2.11356,2.5,12.2689,-77.5057,178.605
2124,-1.75181,-2.11356,2.5,12.1996,-78.535,28.6898
2125,-1.25181,-2.11356,2.5,12.1505,-78.9346,-15.316
2126,-0.751808,-2.11356,2.5,12.1218,-75.6198,96.3994
2127,-0.251808,-2.11356,2.5,12.1137,-79.2336,-23.6927
2128,0.248192,-2.11356,2.5,12.1262,-76.3197,-14.3061
2129,0.748192,-2.11356,2.5,12.1593,-76.8167,96.3622
2130,1.24819,-2.11356,2.5,12.2128,-76.7483,-12.6651
2131,1.74819,-2.11356,2.5,12.2864,-76.0413,50.4697
2132,2.24819,-2.11356,2.5,12.3798,-77.3798,-118.654
2133,2.74819,-2.11356,2.5,12.4926,-77.4512,-167.991
2134,3.24819,-2.11356,2.5,12.6241,-76.222,-2.03986
2135,3.74819,-2.11356,2.5,12.7739,-75.5477,27.6528
2136,4.24819,-2.11356,2.5,12.9412,-75.8214,-131.381
2137,4.74819,-2.11356,2.5,13.1255,-76.4758,-48.6142
2138,5.24819,-2.11356,2.5,13.3261,-74.3468,-69.0493
2139,5.74819,-2.11356,2.5,13.5421,-76.9584,164.047
2140,6.24819,-2.11356,2.5,13.7728,-73.7823,31.6395
2141,6.74819,-2.11356,2.5,14.0177,-82.0681,135.065
2142,7.24819,-2.11356,2.5,14.2758,-80.3308,-65.9117
2143,7.74819,-2.11356,2.5,14.5466,-79.0919,39.6959
2144,8.24819,-2.11356,2.5,14.8293,-81.4542,-154.879
2145,8.74819,-2.11356,2.5,15.1232,-76.4489,-15.9355
2146,9.24819,-2.11356,2.5,15.4277,-75.0335,-149.476
2147,-27.2518,-1.61356,2.5,29.3423,-250.0,0.0
2148,-26.7518,-1.61356,2.5,28.8838,-113.517,47.8453
2149,-26.2518,-1.61356,2.5,28.4267,-250.0,0.0
2150,-25.7518,-1.61356,2.5,27.9711,-111.822,122.853
2151,-25.2518,-1.61356,2.5,27.517,-113.094,166.183
2152,-24.7518,-1.61356,2.5,27.0645,-250.0,0.0
2153,-24.2518,-1.61356,2.5,26.6138,-113.965,146.013
2154,-23.7518,-1.61356,2.5,26.1648,-115.274,105.131
2155,-23.2518,-1.61356,2.5,25.7177,-250.0,0.0
2156,-22.7518,-1.61356,2.5,25.2726,-250.0,0.0
2157,-22.2518,-1.61356,2.5,24.8296,-120.766,-142.664
2158,-21.7518,-1.61356,2.5,24.3888,-123.714,92.0094
2159,-21.2518,-1.61356,2.5,23.9503,-250.0,0.0
2160,-20.7518,-1.61356,2.5,23.5142,-110.897,-98.5413
2161,-20.2518,-1.61356,2.5,23.0808,-250.0,0.0
2162,-19.7518,-1.61356,2.5,22.6501,-107.966,0.983134
2163,-19.2518,-1.61356,2.5,22.2223,-250.0,0.0
2164,-18.7518,-1.61356,2.5,21.7976,-250.0,0.0
2165,-18.2518,-1.61356,2.5,21.3761,-133.508,-41.2616
2166,-17.7518,-1.61356,2.5,20.9581,-250.0,0.0
2167,-17.2518,-1.61356,2.5,20.5438,-250.0,0.0
2168,-16.7518,-1.61356,2.5,20.1333,-156.158,-116.339
2169,-16.2518,-1.61356,2.5,19.727,-168.396,57.5701
2170,-15.7518,-1.61356,2.5,19.3251,-250.0,0.0
2171,-15.2518,-1.61356,2.5,18.9278,-250.0,0.0
2172,-14.7518,-1.61356,2.5,18.5355,-80.1463,-113.753
2173,-14.2518,-1.61356,2.5,18.1485,-78.8604,-149.534
2174,-13.7518,-1.61356,2.5,17.7672,-78.4706,76.2519
2175,-13.2518,-1.61356,2.5,17.3919,-87.7287,119.2
2176,-12.7518,-1.61356,2.5,17.023,-75.9717,-119.789
2177,-12.2518,-1.61356,2.5,16.6609,-78.2873,-125.825
2178,-11.7518,-1.61356,2.5,16.3061,-78.7205,26.8732
2179,-11.2518,-1.61356,2.5,15.9591,-78.1407,4.85307
2180,-10.7518,-1.61356,2.5,15.6204,-76.0101,45.0781
2181,-10.2518,-1.61356,2.5,15.2905,-75.9536,-171.642
2182,-9.75181,-1.61356,2.5,14.9701,-76.5226,73.3635
2183,-9.25181,-1.61356,2.5,14.6598,-74.2535,-1.65488
2184,-8.75181,-1.61356,2.5,14.3601,-74.2441,5.57321
2185,-8.25181,-1.61356,2.5,14.0718,-79.2957,21.9435
2186,-7.75181,-1.61356,2.5,13.7956,-76.5371,99.5886
2187,-7.25181,-1.61356,2.5,13.5323,-86.8465,122.909
2188,-6.75181,-1.61356,2.5,13.2826,-72.8278,111.913
2189,-6.25181,-1.61356,2.5,13.0473,-75.9229,57.9557
2190,-5.75181,-1.61356,2.5,12.8271,-75.2586,-80.7849
2191,-5.25181,-1.61356,2.5,12.623,-81.8028,62.3475
2192,-4.75181,-1.61356,2.5,12.4356,-75.5021,49.9069
2193,-4.25181,-1.61356,2.5,12.2657,-76.2113,-86.3088
2194,-3.75181,-1.61356,2.5,12.1141,-77.2525,-39.849
2195,-3.25181,-1.61356,2.5,11.9814,-77.4019,-166.567
2196,-2.75181,-1.61356,2.5,11.8684,-76.3758,-158.728
2197,-2.25181,-1.61356,2.5,11.7755,-77.5916,-7.429
2198,-1.75181,-1.61356,2.5,11.7033,-78.4417,-86.2584
2199,-1.25181,-1.61356,2.5,11.652,-79.1051,-52.4921
2200,-0.751808,-1.61356,2.5,11.6221,-74.6526,101.175
2201,-0.251808,-1.61356,2.5,11.6137,-77.2379,-2.85544
2202,0.248192,-1.61356,2.5,11.6268,-75.5007,-30.3521
2203,0.748192,-1.61356,2.5,11.6613,-75.8205,71.2386
2204,1.24819,-1.61356,2.5,11.7171,-77.6014,-92.6226
2205,1.74819,-1.61356,2.5,11.7938,-76.0941,178.79
2206,2.24819,-1.61356,2.5,11.891,-74.7469,-78.8306
2207,2.74819,-1.61356,2.5,12.0084,-76.2946,109.947
2208,3.24819,-1.61356,2.5,12.1452,-76.4926,139.322
2209,3.74819,-1.61356,2.5,12.3008,-79.4698,-25.1248
2210,4.24819,-1.61356,2.5,12.4745,-77.3469,-5.33449
2211,4.74819,-1.61356,2.5,12.6656,-75.822,-94.2558
2212,5.24819,-1.61356,2.5,12.8732,-79.7851,50.9638
2213,5.74819,-1.61356,2.5,13.0967,-77.7916,91.4451
2214,6.24819,-1.61356,2.5,13.3352,-83.2032,64.5273
2215,6.74819,-1.61356,2.5,13.5879,-77.4136,-87.3023
2216,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338
2217,7.74819,-1.61356,2.5,14.1329,-77.1934,65.633
2218,8.24819,-1.61356,2.5,14.4237,-79.779,-41.372
2219,8.74819,-1.61356,2.5,14.7257,-82.4103,-121.922
2220,9.24819,-1.61356,2.5,15.0383,-93.5162,-140.877
2221,-27.2518,-1.11356,2.5,29.148,-250.0,0.0
2222,-26.7518,-1.11356,2.5,28.6864,-113.05,-21.2594
2223,-26.2518,-1.11356,2.5,28.2261,-116.099,-175.029
2224,-25.7518,-1.11356,2.5,27.7672,-116.873,101.616
2225,-25.2518,-1.11356,2.5,27.3097,-114.17,-9.76594
2226,-24.7518,-1.11356,2.5,26.8538,-113.042,-70.9532
2227,-24.2518,-1.11356,2.5,26.3994,-250.0,0.0
2228,-23.7518,-1.11356,2.5,25.9467,-118.067,-179.879
2229,-23.2518,-1.11356,2.5,25.4958,-120.642,76.8051
2230,-22.7518,-1.11356,2.5,25.0468,-250.0,0.0
2231,-22.2518,-1.11356,2.5,24.5997,-250.0,0.0
2232,-21.7518,-1.11356,2.5,24.1547,-250.0,0.0
2233,-21.2518,-1.11356,2.5,23.7119,-250.0,0.0
2234,-20.7518,-1.11356,2.5,23.2714,-116.426,-56.6019
2235,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783
2236,-19.7518,-1.11356,2.5,22.3979,-111.008,69.3759
2237,-19.2518,-1.11356,2.5,21.9651,-250.0,0.0
2238,-18.7518,-1.11356,2.5,21.5354,-109.087,159.221
2239,-18.2518,-1.11356,2.5,21.1087,-250.0,0.0
2240,-17.7518,-1.11356,2.5,20.6852,-250.0,0.0
2241,-17.2518,-1.11356,2.5,20.2653,-148.583,-109.527
2242,-16.7518,-1.11356,2.5,19.8491,-158.309,129.198
2243,-16.2518,-1.11356,2.5,19.4368,-250.0,0.0
2244,-15.7518,-1.11356,2.5,19.0288,-250.0,0.0
2245,-15.2518,-1.11356,2.5,18.6252,-250.0,0.0
2246,-14.7518,-1.11356,2.5,18.2264,-76.605,157.424
2247,-14.2518,-1.11356,2.5,17.8327,-79.8876,-26.0231
2248,-13.7518,-1.11356,2.5,17.4445,-76.6792,29.6936
2249,-13.2518,-1.11356,2.5,17.0621,-86.5261,-107.56
2250,-12.7518,-1.11356,2.5,16.6859,-78.3418,-54.2719
2251,-12.2518,-1.11356,2.5,16.3163,-82.017,120.938
2252,-11.7518,-1.11356,2.5,15.9539,-78.5344,132.808
2253,-11.2518,-1.11356,2.5,15.599,-79.2237,-86.977
2254,-10.7518,-1.11356,2.5,15.2523,-86.1157,176.611
2255,-10.2518,-1.11356,2.5,14.9143,-82.2436,164.829
2256,-9.75181,-1.11356,2.5,14.5856,-89.5191,52.4116
2257,-9.25181,-1.11356,2.5,14.2669,-82.1453,162.224
2258,-8.75181,-1.11356,2.5,13.9588,-78.0934,40.9093
2259,-8.25181,-1.11356,2.5,13.6621,-82.3914,-40.8033
2260,-7.75181,-1.11356,2.5,13.3775,-74.4055,-80.6498
2261,-7.25181,-1.11356,2.5,13.1057,-82.664,110.843
2262,-6.75181,-1.11356,2.5,12.8477,-77.0748,66.4862
2263,-6.25181,-1.11356,2.5,12.6043,-76.0166,-94.7165
2264,-5.75181,-1.11356,2.5,12.3763,-82.5042,-71.243
2265,-5.25181,-1.11356,2.5,12.1645,-75.3763,-28.8113
2266,-4.75181,-1.11356,2.5,11.9699,-76.9498,162.81
2267,-4.25181,-1.11356,2.5,11.7934,-79.0113,-157.608
2268,-3.75181,-1.11356,2.5,11.6356,-77.9136,70.1947
2269,-3.25181,-1.11356,2.5,11.4974,-78.2158,86.8976
2270,-2.75181,-1.11356,2.5,11.3796,-75.8897,-111.039
2271,-2.25181,-1.11356,2.5,11.2827,-75.6655,-176.122
2272,-1.75181,-1.11356,2.5,11.2073,-74.4698,176.333
2273,-1.25181,-1.11356,2.5,11.1538,-79.2879,-82.2968
2274,-0.751808,-1.11356,2.5,11.1225,-77.0068,91.863
2275,-0.251808,-1.11356,2.5,11.1137,-79.8587,15.8279
2276,0.248192,-1.11356,2.5,11.1274,-74.2301,-24.5248
2277,0.748192,-1.11356,2.5,11.1634,-77.4343,30.964
2278,1.24819,-1.11356,2.5,11.2217,-79.1831,136.119
2279,1.74819,-1.11356,2.5,11.3018,-74.8954,-10.4927
2280,2.24819,-1.11356,2.5,11.4032,-77.2776,-41.9215
2281,2.74819,-1.11356,2.5,11.5255,-76.9567,29.052
2282,3.24819,-1.11356,2.5,11.668,-77.5846,-150.977
2283,3.74819,-1.11356,2.5,11.8298,-76.5554,-146.594
2284,4.24819,-1.11356,2.5,12.0104,-75.5378,81.3913
2285,4.74819,-1.11356,2.5,12.2087,-75.4494,111.483
2286,5.24819,-1.11356,2.5,12.424,-73.1879,23.8315
2287,5.74819,-1.11356,2.5,12.6554,-79.1377,164.278
2288,6.24819,-1.11356,2.5,12.9021,-73.6241,-93.1657
2289,6.74819,-1.11356,2.5,13.1631,-79.883,-21.2771
2290,7.24819,-1.11356,2.5,13.4377,-76.6162,-36.3308
2291,7.74819,-1.11356,2.5,13.725,-76.8232,-49.8402
2292,8.24819,-1.11356,2.5,14.0243,-78.5077,-7.06935
2293,8.74819,-1.11356,2.5,14.3347,-75.9695,29.1235
2294,9.24819,-1.11356,2.5,14.6556,-75.7571,154.264
2295,-27.2518,-0.613562,2.5,28.9611,-250.0,0.0
2296,-26.7518,-0.613562,2.5,28.4964,-250.0,0.0
2297,-26.2518,-0.613562,2.5,28.033,-110.443,163.737
2298,-25.7518,-0.613562,2.5,27.5709,-250.0,0.0
2299,-25.2518,-0.613562,2.5,27.1101,-250.0,0.0
2300,-24.7518,-0.613562,2.5,26.6507,-116.638,-22.0926
2301,-24.2518,-0.613562,2.5,26.1929,-250.0,0.0
2302,-23.7518,-0.613562,2.5,25.7365,-120.601,57.4156
2303,-23.2518,-0.613562,2.5,25.2819,-125.431,56.0796
2304,-22.7518,-0.613562,2.5,24.829,-250.0,0.0
2305,-22.2518,-0.613562,2.5,24.3779,-137.849,130.588
2306,-21.7518,-0.613562,2.5,23.9287,-250.0,0.0
2307,-21.2518,-0.613562,2.5,23.4817,-114.858,-173.666
2308,-20.7518,-0.613562,2.5,23.0368,-117.036,-37.4022
2309,-20.2518,-0.613562,2.5,22.5942,-250.0,0.0
2310,-19.7518,-0.613562,2.5,22.154,-250.0,0.0
2311,-19.2518,-0.613562,2.5,21.7164,-126.334,-99.7909
2312,-18.7518,-0.613562,2.5,21.2816,-250.0,0.0
2313,-18.2518,-0.613562,2.5,20.8497,-250.0,0.0
2314,-17.7518,-0.613562,2.5,20.421,-250.0,0.0
2315,-17.2518,-0.613562,2.5,19.9955,-150.375,148.58
2316,-16.7518,-0.613562,2.5,19.5735,-250.0,0.0
2317,-16.2518,-0.613562,2.5,19.1553,-250.0,0.0
2318,-15.7518,-0.613562,2.5,18.7412,-250.0,0.0
2319,-15.2518,-0.613562,2.5,18.3313,-250.0,0.0
2320,-14.7518,-0.613562,2.5,17.9259,-80.9024,-145.803
2321,-14.2518,-0.613562,2.5,17.5255,-88.651,104.393
2322,-13.7518,-0.613562,2.5,17.1303,-78.6236,52.0685
2323,-13.2518,-0.613562,2.5,16.7407,-78.2832,143.961
2324,-12.7518,-0.613562,2.5,16.3571,-84.2173,73.5515
2325,-12.2518,-0.613562,2.5,15.9799,-80.2061,104.111
2326,-11.7518,-0.613562,2.5,15.6097,-78.9231,-6.90296
2327,-11.2518,-0.613562,2.5,15.2468,-77.7104,-37.4623
2328,-10.7518,-0.613562,2.5,14.8919,-87.1454,149.78
2329,-10.2518,-0.613562,2.5,14.5456,-97.1969,21.6453
2330,-9.75181,-0.613562,2.5,14.2084,-79.1357,120.687
2331,-9.25181,-0.613562,2.5,13.881,-81.2135,146.677
2332,-8.75181,-0.613562,2.5,13.5641,-82.4693,-89.0104
2333,-8.25181,-0.613562,2.5,13.2585,-80.3935,110.933
2334,-7.75181,-0.613562,2.5,12.9651,-74.3259,-119.053
2335,-7.25181,-0.613562,2.5,12.6845,-74.9891,108.403
2336,-6.75181,-0.613562,2.5,12.4177,-76.1997,-164.286
2337,-6.25181,-0.613562,2.5,12.1657,-73.6644,-100.837
2338,-5.75181,-0.613562,2.5,11.9293,-76.4953,-81.1266
2339,-5.25181,-0.613562,2.5,11.7095,-74.2976,98.3017
2340,-4.75181,-0.613562,2.5,11.5072,-76.9693,175.963
2341,-4.25181,-0.613562,2.5,11.3234,-75.5152,76.4634
2342,-3.75181,-0.613562,2.5,11.159,-78.1589,123.203
2343,-3.25181,-0.613562,2.5,11.0149,-74.3377,-27.3971
2344,-2.75181,-0.613562,2.5,10.8918,-74.7556,-91.4826
2345,-2.25181,-0.613562,2.5,10.7905,-78.1449,-55.4751
2346,-1.75181,-0.613562,2.5,10.7116,-75.3107,65.1311
2347,-1.25181,-0.613562,2.5,10.6557,-74.6243,-130.852
2348,-0.751808,-0.613562,2.5,10.6229,-76.8409,91.475
2349,-0.251808,-0.613562,2.5,10.6137,-75.8118,38.3735
2350,0.248192,-0.613562,2.5,10.628,-75.9137,-42.5079
2351,0.748192,-0.613562,2.5,10.6658,-75.6125,-47.2692
2352,1.24819,-0.613562,2.5,10.7267,-73.214,-5.17977
2353,1.74819,-0.613562,2.5,10.8105,-74.8028,90.1524
2354,2.24819,-0.613562,2.5,10.9165,-76.2548,-51.4534
2355,2.74819,-0.613562,2.5,11.0442,-79.0185,-157.288
2356,3.24819,-0.613562,2.5,11.1927,-77.6022,-101.431
2357,3.74819,-0.613562,2.5,11.3614,-79.6044,54.8442
2358,4.24819,-0.613562,2.5,11.5493,-79.2967,57.7623
2359,4.74819,-0.613562,2.5,11.7554,-77.3539,-153.885
2360,5.24819,-0.613562,2.5,11.9789,-77.9885,-86.9224
2361,5.74819,-0.613562,2.5,12.2187,-80.5298,-177.71
2362,6.24819,-0.613562,2.5,12.474,-78.9779,11.5022
2363,6.74819,-0.613562,2.5,12.7438,-76.2083,-177.916
2364,7.24819,-0.613562,2.5,13.0272,-78.4274,-119.96
2365,7.74819,-0.613562,2.5,13.3234,-77.5775,2.96781
2366,8.24819,-0.613562,2.5,13.6314,-75.3777,138.687
2367,8.74819,-0.613562,2.5,13.9506,-75.4812,-54.0876
2368,9.24819,-0.613562,2.5,14.2802,-80.9216,167.625
2369,-27.2518,-0.113562,2.5,28.7816,-250.0,0.0
2370,-26.7518,-0.113562,2.5,28.314,-117.224,0.650796
2371,-26.2518,-0.113562,2.5,27.8476,-110.842,-17.267
2372,-25.7518,-0.113562,2.5,27.3823,-117.401,-105.819
2373,-25.2518,-0.113562,2.5,26.9183,-115.867,-42.6443
2374,-24.7518,-0.113562,2.5,26.4556,-121.586,58.1966
2375,-24.2518,-0.113562,2.5,25.9943,-124.55,-70.9376
2376,-23.7518,-0.113562,2.5,25.5344,-117.383,106.004
2377,-23.2518,-0.113562,2.5,25.0761,-250.0,0.0
2378,-22.7518,-0.113562,2.5,24.6194,-250.0,0.0
2379,-22.2518,-0.113562,2.5,24.1644,-250.0,0.0
2380,-21.7518,-0.113562,2.5,23.7112,-250.0,0.0
2381,-21.2518,-0.113562,2.5,23.2599,-136.001,-57.9294
2382,-20.7518,-0.113562,2.5,22.8107,-250.0,0.0
2383,-20.2518,-0.113562,2.5,22.3637,-250.0,0.0
2384,-19.7518,-0.113562,2.5,21.9189,-123.504,-21.7132
2385,-19.2518,-0.113562,2.5,21.4765,-250.0,0.0
2386,-18.7518,-0.113562,2.5,21.0367,-250.0,0.0
2387,-18.2518,-0.113562,2.5,20.5997,-250.0,0.0
2388,-17.7518,-0.113562,2.5,20.1656,-143.932,116.591
2389,-17.2518,-0.113562,2.5,19.7346,-250.0,0.0
2390,-16.7518,-0.113562,2.5,19.307,-250.0,0.0
2391,-16.2518,-0.113562,2.5,18.8829,-177.342,20.3158
2392,-15.7518,-0.113562,2.5,18.4626,-250.0,0.0
2393,-15.2518,-0.113562,2.5,18.0464,-250.0,0.0
2394,-14.7518,-0.113562,2.5,17.6345,-80.0028,-108.424
2395,-14.2518,-0.113562,2.5,17.2273,-75.404,140.958
2396,-13.7518,-0.113562,2.5,16.8251,-82.1331,-157.447
2397,-13.2518,-0.113562,2.5,16.4282,-78.0089,137.666
2398,-12.7518,-0.113562,2.5,16.0372,-76.8176,-100.097
2399,-12.2518,-0.113562,2.5,15.6523,-85.6096,-173.14
2400,-11.7518,-0.113562,2.5,15.2741,-86.578,-11.7012
2401,-11.2518,-0.113562,2.5,14.9031,-79.8194,-164.371
2402,-10.7518,-0.113562,2.5,14.5398,-76.6817,-103.101
2403,-10.2518,-0.113562,2.5,14.1849,-79.3081,-2.25943
2404,-9.75181,-0.113562,2.5,13.8389,-76.9577,-85.0931
2405,-9.25181,-0.113562,2.5,13.5025,-83.0952,-57.3116
2406,-8.75181,-0.113562,2.5,13.1766,-77.5718,-48.3143
